tier;name;code;account_prefix;parent;list;priority;fixed_time;status;sources;source_count;variant_count;notes
2;Wenn Beschwerden nur mit rezeptflichtigen Medikamenten behandelbar, Checkliste Vorbereitung;;;Checkliste bekannte Beschwerden;Checkliste bekannte Beschwerden;65.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn Einkaufsliste im Kalender vorhanden, Einkauf bei Anker;;;Checkliste BRZG;Checkliste BRZG;65.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn große Börse leer, Checkliste Geldbeschaffung;;;Checkliste Aufstockung kleine Börse;Checkliste Aufstockung kleine Börse;75.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn hohes Fieber, Verzweigung Checkliste dringender Arztbesuch;;;Checkliste Vorbereitung Arztbesuch;Checkliste Vorbereitung Arztbesuch;65.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn im Kalender „Geldnachbeschaffung“ notiert, 300 Euro von Sparkarte beheben;;;Checkliste bei Ausstieg Linien 30/31, Station Großjedlersdorf;Checkliste bei Ausstieg Linien 30/31, Station Großjedlersdorf;75.0;;active;kurtdoku;1;0;type=event, item_type=conditional
2;Wenn in kleiner Börse unter 50 Euro vorhanden, Checkliste Aufstockung kleine Börse;;;Checkliste Geldprüfung;Checkliste Geldprüfung;75.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn innerhalb Ordinationszeit, Verzweigung nach Checkliste Arztbesuch;;;Checkliste Vorbereitung Arztbesuch;Checkliste Vorbereitung Arztbesuch;65.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn innerhalb Öffnungszeit Apotheke, Verzweigung nach Checkliste Apothekengang;;;Checkliste Apothekengang prüfen;Checkliste Apothekengang prüfen;65.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn innerhalb Öffnungszeit Zahnarzt, Verzweigung nach Checkliste Zahnarztbesuch anmelden 2;;;Checkliste bei Termin Zahnarztbesuch anmelden;Checkliste bei Termin Zahnarztbesuch anmelden;65.0;;active;kurtdoku;1;0;type=event, item_type=conditional
2;Wenn Krankheit vorliegt, Checkliste Erwägung Arztbesuch;;;Checkliste bei Auftreten von Gesundheitsproblemen;Checkliste bei Auftreten von Gesundheitsproblemen;70.0;;active;kurtdoku;1;0;type=event, item_type=conditional
2;Wenn Medikamente verschrieben, Checkliste Apothekengang;;;Checkliste Arztbesuch;Checkliste Arztbesuch;65.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn Mitbringsel = Medikament, Verzweigung nach Versorgung Medikament;;;Checkliste Ein Mitbringsel versorgen;Checkliste Ein Mitbringsel versorgen;60.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn Mitbringsel vorhanden, Checkliste Versorgung Mitbringsel;;;Checkliste Heimkunft;Checkliste Heimkunft;60.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn Monat = 1 und Monatstag = 1, Checkliste jährliche Geldprüfung;;;Checkliste Hausarbeit;Checkliste Hausarbeit;50.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn Monat = 4 und Monatstag = 4, Checkliste Finanzausgleich;;;Checkliste Hausarbeit;Checkliste Hausarbeit;50.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn Monatstag = 1, Checkliste monatliche Geldabrechnung;;;Checkliste Hausarbeit;Checkliste Hausarbeit;50.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn Nasenbohren weh tut und Wochentag = Sonntag, Fingernägel schneiden;;;Checkliste Morgen;Checkliste Morgen;70.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn nicht wiederbestellt, Termin Zahnarztbesuch anmelden (+ 6 Monate – 2 Wochen) eintragen;;;Checkliste bei Termin Zahnarztbesuch;Checkliste bei Termin Zahnarztbesuch;65.0;;active;kurtdoku;1;0;type=event, item_type=conditional
2;Wenn Samstag, Checkliste Einkauf;;;Checkliste Untertags;Checkliste Untertags;55.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn sich Zehennägel verfangen, Termin Zehennägel schneiden (nächster Sonntag) eintragen;;;Checkliste Morgen;Checkliste Morgen;70.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn Temparatur erstmals im Halbjahr unter 10 Grad, Checkliste Winterwäsche;;;Checkliste Hausarbeit;Checkliste Hausarbeit;50.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn Temperatur erstmals im Jahr über 15 Grad, Checkliste Sommerwäsche;;;Checkliste Hausarbeit;Checkliste Hausarbeit;50.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn Termin Friseur eingetragen, Friseur besuchen;;;Checkliste bei Heimfahrt mit Linie 30/31 über Franz-Jonas-Platz;Checkliste bei Heimfahrt mit Linie 30/31 über Franz-Jonas-Platz;75.0;;active;kurtdoku;1;0;type=event, item_type=conditional
2;Wenn Termin Zehennägel schneiden eingetragen und Wochentag = Sonntag, Zehennägel schneiden;;;Checkliste Morgen;Checkliste Morgen;70.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn unbekannten Beschwerden, Checkliste Vorbereitung Arztbesuch durchführen;;;Checkliste Erwägung Arztbesuch;Checkliste Erwägung Arztbesuch;65.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn weitere Mitbringel vorhanden, Verzweigung nach Checkliste Versorgung Mitbringel;;;Checkliste Versorgung Mitbringsel;Checkliste Versorgung Mitbringsel;60.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn Werktag, Checkliste BRZG;;;Checkliste Untertags;Checkliste Untertags;55.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn Werktag, Vormittagsjause richten;;;Checkliste Morgen;Checkliste Morgen;70.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn wiederbestellt, Termin Zahnarztbesuch eintragen;;;Checkliste bei Termin Zahnarztbesuch;Checkliste bei Termin Zahnarztbesuch;65.0;;active;kurtdoku;1;0;type=event, item_type=conditional
2;Wenn Wochentag <> Sonntag, Frühstücken;;;Checkliste Morgen;Checkliste Morgen;70.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn Wochentag <> Sonntag, kurzer Duschvorgang;;;Checkliste Morgen;Checkliste Morgen;70.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn Wochentag <> Sonntag, Zähne putzen oder bei Zeitmangel Mund spülen;;;Checkliste Morgen;Checkliste Morgen;70.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn Wochentag = Sonntag, Frühstück;;;Checkliste Morgen;Checkliste Morgen;70.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn Wochentag = Sonntag, langer Duschvorgang;;;Checkliste Morgen;Checkliste Morgen;70.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn Wochentag = Sonntag, liegengebliebene Projekte aufräumen;;;Checkliste Hausarbeit;Checkliste Hausarbeit;50.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Wenn Wochentag = Sonntag, Zähne putzen;;;Checkliste Morgen;Checkliste Morgen;70.0;;active;kurtdoku;1;0;type=named, item_type=conditional
2;Werbung von Post trennen;;;Checkliste Heimkunft;Checkliste Heimkunft;60.0;;active;kurtdoku;1;0;type=named, item_type=action
2;"Wiederbesuch des Lokals ""Jonas""";;;;;0;;retired;access_Tab_Wuensche;1;0;wisher=Mama, status=wurde Eintrag in Prioritätenliste
2;Winterwäsche aus dem Kasten geben;;;Checkliste Winterwäsche;Checkliste Winterwäsche;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Winterwäsche in den Kasten geben;;;Checkliste Sommerwäsche;Checkliste Sommerwäsche;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Winterwäsche waschen;;;Checkliste Sommerwäsche;Checkliste Sommerwäsche;50.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Zahnarzt besuchen;;;Checkliste bei Termin Zahnarztbesuch;Checkliste bei Termin Zahnarztbesuch;65.0;;active;kurtdoku;1;0;type=event, item_type=action
2;Zahnarztbesuch;;GE;;;0;;active;access_Tab_Gewinnaktionen;1;0;
2;Zimmer lüften und Bett herrichten;;;Checkliste Abendzeremonie;Checkliste Abendzeremonie;70.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Zu Apotheke gehen;;;Checkliste Apothekengang;Checkliste Apothekengang;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Überprüfung Hotmail-Sicherheitsüberprüfung (Chello?);;;;Liste_nachmittags;1.8;;active;old_cs;1;0;duration=10min
2;Überprüfung nächste Ordinationszeit des Arztes;;;Checkliste Vorbereitung Arztbesuch;Checkliste Vorbereitung Arztbesuch;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;Überprüfung, ob die Beschwerden und ihre Behandlung bekannt sind;;;Checkliste Erwägung Arztbesuch;Checkliste Erwägung Arztbesuch;65.0;;active;kurtdoku;1;0;type=named, item_type=action
2;€ 15000 von Konto auf Sparverein transferieren;;FI;;;0;;active;access_Tab_Gewinnaktionen;1;0;
